Ant;1.6.5;/home/thiago/git/Projetos/Ant/1.6.5/;104451;
Ant;1.7.0;/home/thiago/git/Projetos/Ant/1.7.0/;115264;
Ant;1.7.1;/home/thiago/git/Projetos/Ant/1.7.1/;116767;
Ant;1.8.0;/home/thiago/git/Projetos/Ant/1.8.0/;125512;
Ant;1.8.0RC1;/home/thiago/git/Projetos/Ant/1.8.0RC1/;125367;
Ant;1.8.1;/home/thiago/git/Projetos/Ant/1.8.1/;125718;
Ant;1.8.2;/home/thiago/git/Projetos/Ant/1.8.2/;127514;
Ant;1.8.3;/home/thiago/git/Projetos/Ant/1.8.3/;128208;
Ant;1.8.4;/home/thiago/git/Projetos/Ant/1.8.4/;128434;
Ant;1.9.0;/home/thiago/git/Projetos/Ant/1.9.0/;130070;
Ant;1.9.1;/home/thiago/git/Projetos/Ant/1.9.1/;130323;
Ant;1.9.2;/home/thiago/git/Projetos/Ant/1.9.2/;130473;
Ant;1.9.3;/home/thiago/git/Projetos/Ant/1.9.3/;130865;
Ant;1.9.4;/home/thiago/git/Projetos/Ant/1.9.4/;135116;
Spring;3.0.0.M1;/home/thiago/git/Projetos/Spring/3.0.0.M1/;257832;
Spring;3.0.0.M2;/home/thiago/git/Projetos/Spring/3.0.0.M2/;272237;
Spring;3.0.0.M3;/home/thiago/git/Projetos/Spring/3.0.0.M3/;284660;
Spring;3.0.0.M4;/home/thiago/git/Projetos/Spring/3.0.0.M4/;291532;
Spring;3.0.0.RC1;/home/thiago/git/Projetos/Spring/3.0.0.RC1/;296880;
Spring;3.0.0.RC2;/home/thiago/git/Projetos/Spring/3.0.0.RC2/;305402;
Spring;3.0.0.RC3;/home/thiago/git/Projetos/Spring/3.0.0.RC3/;307308;
Spring;3.0.0.RELEASE;/home/thiago/git/Projetos/Spring/3.0.0.RELEASE/;306012;
Spring;3.0.1.RELEASE;/home/thiago/git/Projetos/Spring/3.0.1.RELEASE/;309976;
Spring;3.0.1.RELEASE-A;/home/thiago/git/Projetos/Spring/3.0.1.RELEASE-A/;309976;
Spring;3.0.1.RELEASE.A;/home/thiago/git/Projetos/Spring/3.0.1.RELEASE.A/;309976;
Spring;3.0.2.RELEASE;/home/thiago/git/Projetos/Spring/3.0.2.RELEASE/;313715;
Spring;3.0.3.RELEASE;/home/thiago/git/Projetos/Spring/3.0.3.RELEASE/;316252;
Spring;3.0.4.RELEASE;/home/thiago/git/Projetos/Spring/3.0.4.RELEASE/;319071;
Spring;3.0.5.RELEASE;/home/thiago/git/Projetos/Spring/3.0.5.RELEASE/;321657;
Spring;3.0.6.RELEASE;/home/thiago/git/Projetos/Spring/3.0.6.RELEASE/;323669;
Spring;3.0.7.RELEASE;/home/thiago/git/Projetos/Spring/3.0.7.RELEASE/;324142;
Spring;3.1.0.M1;/home/thiago/git/Projetos/Spring/3.1.0.M1/;333173;
Spring;3.1.0.M2;/home/thiago/git/Projetos/Spring/3.1.0.M2/;353635;
Spring;3.1.0.RC1;/home/thiago/git/Projetos/Spring/3.1.0.RC1/;364668;
Spring;3.1.0.RC2;/home/thiago/git/Projetos/Spring/3.1.0.RC2/;368859;
Spring;3.1.0.RELEASE;/home/thiago/git/Projetos/Spring/3.1.0.RELEASE/;370539;
Spring;3.1.1.RELEASE;/home/thiago/git/Projetos/Spring/3.1.1.RELEASE/;372014;
Spring;3.1.2.RELEASE;/home/thiago/git/Projetos/Spring/3.1.2.RELEASE/;373320;
Spring;3.1.3.RELEASE;/home/thiago/git/Projetos/Spring/3.1.3.RELEASE/;375390;
Spring;3.1.4.RELEASE;/home/thiago/git/Projetos/Spring/3.1.4.RELEASE/;376251;
Spring;3.2.0.M1;/home/thiago/git/Projetos/Spring/3.2.0.M1/;376933;
Spring;3.2.0.M2;/home/thiago/git/Projetos/Spring/3.2.0.M2/;384494;
Spring;3.2.0.RC1;/home/thiago/git/Projetos/Spring/3.2.0.RC1/;399547;
Spring;3.2.0.RC2;/home/thiago/git/Projetos/Spring/3.2.0.RC2/;401424;
Spring;3.2.0.RC2-A;/home/thiago/git/Projetos/Spring/3.2.0.RC2-A/;401424;
